Dia,Boletim,Municipio,Confirmados,Obitos,Qt_Novos_Casos,Qt_Novas_Mortes,Latitude,Longitude
04-04-2020,38, ÁGUAS DE LINDÓIA,1.0,0.0,0.0,0.0,-22.4718855,-46.6291034
04-04-2020,38,IGN,7.0,0.0,,,48.8450278,2.4244142869655882
04-04-2020,38,IRACEMÁPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
04-04-2020,38,ITANHAÉM,2.0,0.0,0.0,0.0,-24.1848847,-46.7921572
04-04-2020,38,ITAPECERICA DA SERRA,9.0,1.0,3.0,0.0,-23.7176303,-46.8492435
04-04-2020,38,ITAPEVI,7.0,1.0,1.0,1.0,-23.54888,-46.933889
04-04-2020,38,ITAPIRA,1.0,0.0,,,-22.436111,-46.821667
04-04-2020,38,ITAQUAQUECETUBA,10.0,0.0,1.0,0.0,-23.4754492,-46.3514033
04-04-2020,38,ITARARÉ,1.0,0.0,0.0,0.0,-24.1145368,-49.3352464
04-04-2020,38,ITU,1.0,0.0,0.0,0.0,-23.2638828,-47.298892
04-04-2020,38,ITUPEVA,1.0,0.0,0.0,0.0,-23.1531055,-47.0580347
04-04-2020,38,JABOTICABAL,3.0,1.0,0.0,0.0,-21.252037,-48.325223
04-04-2020,38,JAGUARIÚNA,1.0,0.0,0.0,0.0,-22.70374,-46.985062
04-04-2020,38,JANDIRA,2.0,0.0,0.0,0.0,-23.5282044,-46.9019554
04-04-2020,38,JAÚ,1.0,0.0,0.0,0.0,-22.293585,-48.559193
04-04-2020,38,JOSÉ BONIFACIO,1.0,0.0,,,-23.564090999999998,-46.434766582997995
04-04-2020,38,JUNDIAÍ,6.0,0.0,0.0,0.0,-23.1887866,-46.8845122
04-04-2020,38,LENÇÓIS PAULISTA,1.0,0.0,0.0,0.0,-22.6029897,-48.8031367
04-04-2020,38,LIMEIRA,2.0,0.0,0.0,0.0,-22.5615068,-47.401766
04-04-2020,38,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
04-04-2020,38,MAIRIPORÃ,4.0,1.0,1.0,1.0,-23.3186111,-46.5866667
04-04-2020,38,MARÍLIA,1.0,0.0,0.0,0.0,-22.217108,-49.95006
04-04-2020,38,MATÃO,2.0,0.0,0.0,0.0,-21.6033611,-48.3660603
04-04-2020,38,MAUÁ,15.0,0.0,5.0,0.0,-23.6669527,-46.4616922
04-04-2020,38,MOGI DAS CRUZES,17.0,1.0,1.0,0.0,-23.5234284,-46.1926671
04-04-2020,38,MOGI GUAÇÚ,1.0,0.0,,,-22.372222,-46.9425
04-04-2020,38,NOVA ODESSA,1.0,1.0,0.0,1.0,-22.783186,-47.294059
04-04-2020,38,ORLÂNDIA,1.0,0.0,,,-20.720278,-47.886667
04-04-2020,38,OSASCO,62.0,2.0,5.0,-1.0,-23.5324859,-46.7916801
04-04-2020,38,OUTRO ESTADO,34.0,0.0,6.0,0.0,-25.3817431,-49.287191
04-04-2020,38,OUTRO PAÍS,35.0,0.0,0.0,0.0,,
04-04-2020,38,PARIQUERA AÇU,1.0,0.0,,,-24.7146891,-47.8802361
04-04-2020,38,PAULÍNIA,2.0,0.0,1.0,0.0,-22.7630391,-47.1532213
04-04-2020,38,PENÁPOLIS,1.0,1.0,0.0,1.0,-21.4192406,-50.0765588
04-04-2020,38,PIRACICABA,6.0,0.0,1.0,0.0,-22.72528,-47.64917
04-04-2020,38,PIRAJUÍ,1.0,0.0,0.0,0.0,-21.9957877,-49.4549675
04-04-2020,38,POÁ,3.0,0.0,0.0,0.0,-23.5249082,-46.3445663
04-04-2020,38,PRAIA GRANDE,4.0,0.0,2.0,0.0,-24.005833,-46.402778
04-04-2020,38,PROMISSÃO,1.0,0.0,0.0,0.0,-21.5404913,-49.8574709
04-04-2020,38,RIBEIRÃO PIRES,4.0,0.0,0.0,0.0,-23.7129388,-46.4150871
04-04-2020,38,RIBEIRÃO PRETO,24.0,1.0,9.0,0.0,-21.178333,-47.8066671
04-04-2020,38,RIO CLARO,2.0,0.0,1.0,0.0,-22.4100108,-47.5603933
04-04-2020,38,SALTO DE PIRAPORA,1.0,0.0,0.0,0.0,-23.6492626,-47.5729991
04-04-2020,38,SANTA BRANCA,2.0,0.0,,,-23.3974353,-45.8842294
04-04-2020,38,SANTA ISABEL,1.0,0.0,0.0,0.0,-23.3194222,-46.2271903
04-04-2020,38,SANTANA DE PARNAÍBA,24.0,0.0,2.0,0.0,-23.4446715,-46.9167722
04-04-2020,38,SANTO ANDRÉ,76.0,3.0,6.0,1.0,-23.6573395,-46.5322504
04-04-2020,38,SANTOS,66.0,2.0,11.0,2.0,-23.960833,-46.333889
04-04-2020,38,SOROCABA,8.0,2.0,0.0,0.0,-23.501667,-47.458056
04-04-2020,38,SUZANO,8.0,0.0,2.0,-1.0,-23.5427842,-46.3108391
04-04-2020,38,SÃO BERNARDO DO CAMPO,77.0,4.0,7.0,0.0,-23.7080345,-46.5506747
04-04-2020,38,SÃO CAETANO DO SUL,38.0,1.0,2.0,0.0,-23.6195923,-46.5688323
04-04-2020,38,SÃO JOSE DO RIO PARDO,1.0,0.0,,,-21.595288,-46.887303
04-04-2020,38,SÃO JOSE DO RIO PRETO,9.0,0.0,6.0,0.0,-20.8125851,-49.3804212
04-04-2020,38,SÃO JOSÉ DOS CAMPOS,24.0,0.0,4.0,0.0,-23.1805011,-45.8872969
04-04-2020,38,SÃO MANUEL,1.0,0.0,,,-22.732081,-48.572316
04-04-2020,38,SÃO PAULO,3496.0,212.0,294.0,26.0,-23.5506507,-46.6333824
04-04-2020,38,SÃO SEBASTIÃO,3.0,1.0,0.0,1.0,-23.8027866,-45.4070527
04-04-2020,38,SÃO VICENTE,5.0,0.0,1.0,0.0,-23.9603686,-46.3847024
04-04-2020,38,TABOÃO DA SERRA,39.0,2.0,5.0,1.0,-23.6121912,-46.7790539
04-04-2020,38,TATUÍ,1.0,0.0,0.0,0.0,-23.3514733,-47.8552438
04-04-2020,38,TAUBATÉ,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
04-04-2020,38,VALINHOS,3.0,0.0,0.0,0.0,-22.97056,-46.99583
04-04-2020,38,VARGEM GRANDE PAULISTA,4.0,1.0,0.0,0.0,-23.599338,-47.022038
04-04-2020,38,VINHEDO,1.0,0.0,0.0,0.0,-23.0295183,-46.9756292
04-04-2020,38,VOTORANTIM,2.0,0.0,0.0,0.0,-23.5466667,-47.4377778
04-04-2020,38,VOTUPORANGA,1.0,0.0,0.0,0.0,-20.4252506,-49.97226
05-04-2020,39, AGUAS DE LINDOIA,1.0,0.0,,,-22.4718855,-46.6291034
05-04-2020,39, AGUDOS,1.0,0.0,0.0,0.0,-22.471162,-48.987822
05-04-2020,39, AMERICANA,3.0,2.0,0.0,1.0,-22.7392463,-47.3306032
05-04-2020,39, ARARAQUARA,2.0,0.0,0.0,0.0,-21.7886713,-48.1773096
05-04-2020,39, ARCATUBA,4.0,0.0,,,,
05-04-2020,39, ARUJA,6.0,1.0,,,-23.396266,-46.3175449
05-04-2020,39, ASSIS,1.0,0.0,0.0,0.0,-22.6620892,-50.420623
05-04-2020,39, ATIBAIA,4.0,0.0,1.0,0.0,-23.1177393,-46.5547861
05-04-2020,39, BARUERI,30.0,1.0,1.0,0.0,-23.5112184,-46.8764612
05-04-2020,39, BAURU,3.0,1.0,1.0,1.0,-22.3218102,-49.0705863
05-04-2020,39, BOTUCATU,7.0,0.0,0.0,0.0,-22.8879628,-48.4410712
05-04-2020,39, BRODOWSKI,1.0,0.0,0.0,0.0,-20.984532,-47.657217
05-04-2020,39, CACHOEIRA PAULISTA,1.0,0.0,0.0,0.0,-22.666498,-45.015384
05-04-2020,39, CAIEIRAS,20.0,1.0,1.0,0.0,-23.3644621,-46.7484765
05-04-2020,39, CAJAMAR,1.0,0.0,0.0,0.0,-23.3561111,-46.8769444
05-04-2020,39, CAMPINAS,26.0,4.0,0.0,0.0,-22.90556,-47.06083
05-04-2020,39, CARAPICUIBA,14.0,1.0,3.0,0.0,-23.5234673,-46.8406808
05-04-2020,39, CEDRAL,1.0,0.0,0.0,0.0,-20.9028433,-49.2699665
05-04-2020,39, COTIA,29.0,3.0,1.0,1.0,-23.603889,-46.918889
05-04-2020,39, CRAVINHOS,2.0,1.0,0.0,0.0,-21.340278,-47.729444
05-04-2020,39, DIADEMA,24.0,1.0,1.0,0.0,-23.681347,-46.62052
05-04-2020,39, DRACENA,1.0,1.0,0.0,0.0,-21.4835523,-51.5334408
05-04-2020,39, EMBU DAS ARTES,20.0,1.0,1.0,0.0,-23.6495294,-46.8528497
05-04-2020,39, FERRAZ  DE VASCONCELOS,15.0,0.0,,,-23.541056,-46.37097
05-04-2020,39, FRANCA,2.0,0.0,0.0,0.0,-20.5381768,-47.4009795
05-04-2020,39, FRANCISCO MORATO,8.0,1.0,0.0,0.0,-23.2817308,-46.7448996
05-04-2020,39, FRANCO DA ROCHA,8.0,1.0,1.0,0.0,-23.3328038,-46.724446
05-04-2020,39, GUARARAPES,2.0,0.0,0.0,0.0,-21.2537115,-50.6441746
05-04-2020,39, GUARUJA,3.0,0.0,,,-23.9927768,-46.2558332
05-04-2020,39, GUARULHOS,62.0,5.0,0.0,0.0,-23.4430602,-46.524459
05-04-2020,39, HORTOLANDIA,1.0,0.0,-1.0,0.0,-22.85833,-47.22
05-04-2020,39, INDAIAUBA,2.0,0.0,,,-23.90877695,-45.3091374983437
05-04-2020,39, IRACEMAPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
05-04-2020,39, ITANHAEM,2.0,0.0,,,-24.1848847,-46.7921572
05-04-2020,39,IGN,5.0,0.0,-2.0,0.0,48.8450278,2.4244142869655882
05-04-2020,39,ITANHAEM,2.0,0.0,,,-24.1848847,-46.7921572
05-04-2020,39,ITAPECERICA DA SERRA,9.0,1.0,0.0,0.0,-23.7176303,-46.8492435
05-04-2020,39,ITAPETININGA,1.0,0.0,,,-23.588607,-48.048326
05-04-2020,39,ITAPEVI,8.0,1.0,1.0,0.0,-23.54888,-46.933889
05-04-2020,39,ITAPIRA,1.0,0.0,0.0,0.0,-22.436111,-46.821667
05-04-2020,39,ITAQUAQUECETUBA,10.0,0.0,0.0,0.0,-23.4754492,-46.3514033
05-04-2020,39,ITARARE,1.0,0.0,,,-24.1145368,-49.3352464
05-04-2020,39,ITU,1.0,0.0,0.0,0.0,-23.2638828,-47.298892
05-04-2020,39,ITUPEVA,1.0,0.0,0.0,0.0,-23.1531055,-47.0580347
05-04-2020,39,JABOTICABAL,3.0,1.0,0.0,0.0,-21.252037,-48.325223
05-04-2020,39,JAGUARIUNA,1.0,0.0,0.0,0.0,-22.70374,-46.985062
05-04-2020,39,JANDIRA,2.0,0.0,0.0,0.0,-23.5282044,-46.9019554
05-04-2020,39,JAU,1.0,0.0,,,-22.293585,-48.559193
05-04-2020,39,JOSE BONIFACIO,1.0,0.0,,,-23.564090999999998,-46.434766582997995
05-04-2020,39,JUNDIAI,6.0,0.0,5.0,0.0,-23.1887866,-46.8845122
05-04-2020,39,LENCOIS PAULISTA,1.0,0.0,,,-22.6029897,-48.8031367
05-04-2020,39,LIMEIRA,2.0,0.0,0.0,0.0,-22.5615068,-47.401766
05-04-2020,39,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
05-04-2020,39,MAIRIPORA,5.0,2.0,,,-23.3186111,-46.5866667
05-04-2020,39,MARILIA,1.0,0.0,,,-22.217108,-49.95006
05-04-2020,39,MATAO,2.0,0.0,,,-21.6033611,-48.3660603
05-04-2020,39,MAUA,16.0,0.0,14.0,0.0,-23.6669527,-46.4616922
05-04-2020,39,MOGI DAS CRUZES,17.0,1.0,0.0,0.0,-23.5234284,-46.1926671
05-04-2020,39,MOGI GUACU,1.0,0.0,,,-22.372222,-46.9425
05-04-2020,39,NOVA ODESSA,1.0,1.0,0.0,0.0,-22.783186,-47.294059
05-04-2020,39,ORLANDIA,1.0,0.0,,,-20.720278,-47.886667
05-04-2020,39,OSASCO,69.0,3.0,7.0,1.0,-23.5324859,-46.7916801
05-04-2020,39,OUTRO ESTADO,34.0,0.0,0.0,0.0,-25.3817431,-49.287191
05-04-2020,39,OUTRO PAIS,34.0,0.0,,,,
05-04-2020,39,PARIQUERA ACU,1.0,0.0,,,-24.7146891,-47.8802361
05-04-2020,39,PAULINIA,2.0,0.0,1.0,0.0,-22.7630391,-47.1532213
05-04-2020,39,PENAPOLIS,1.0,1.0,0.0,1.0,-21.4192406,-50.0765588
05-04-2020,39,PIRACICABA,6.0,0.0,0.0,0.0,-22.72528,-47.64917
05-04-2020,39,PIRAJUI,1.0,0.0,0.0,0.0,-21.9957877,-49.4549675
05-04-2020,39,POA,3.0,0.0,2.0,0.0,-23.5249082,-46.3445663
05-04-2020,39,PRAIA GRANDE,4.0,0.0,0.0,0.0,-24.005833,-46.402778
05-04-2020,39,PROMISSAO,1.0,0.0,,,-21.5404913,-49.8574709
05-04-2020,39,RIBEIRAO PIRES,4.0,0.0,3.0,0.0,-23.7129388,-46.4150871
05-04-2020,39,RIBEIRAO PRETO,25.0,1.0,,,-21.178333,-47.8066671
05-04-2020,39,RIO CLARO,2.0,0.0,0.0,0.0,-22.4100108,-47.5603933
05-04-2020,39,SALTO DE PIRAPORA,1.0,0.0,0.0,0.0,-23.6492626,-47.5729991
05-04-2020,39,SANTA BRANCA,2.0,0.0,0.0,0.0,-23.3974353,-45.8842294
05-04-2020,39,SANTA ISABEL,1.0,0.0,0.0,0.0,-23.3194222,-46.2271903
05-04-2020,39,SANTANA DE PARNAIBA,24.0,0.0,20.0,0.0,-23.4446715,-46.9167722
05-04-2020,39,SANTO ANDRE,72.0,3.0,55.0,3.0,-23.6573395,-46.5322504
05-04-2020,39,SANTOS,72.0,2.0,6.0,0.0,-23.960833,-46.333889
05-04-2020,39,SAO BERNARDO DO CAMPO,81.0,5.0,68.0,5.0,-23.7080345,-46.5506747
05-04-2020,39,SAO CAETANO DO SUL,38.0,1.0,22.0,1.0,-23.6195923,-46.5688323
05-04-2020,39,SAO JOSE DO RIO PRETO,10.0,0.0,9.0,0.0,-20.8125851,-49.3804212
05-04-2020,39,SAO JOSE DOS CAMPOS,30.0,0.0,28.0,0.0,-23.1805011,-45.8872969
05-04-2020,39,SAO MANUEL,1.0,0.0,,,-22.732081,-48.572316
05-04-2020,39,SAO PAULO,3612.0,220.0,2890.0,176.0,-23.5506507,-46.6333824
05-04-2020,39,SAO SEBASTIAO,3.0,1.0,1.0,1.0,-23.8027866,-45.4070527
05-04-2020,39,SAO VICENTE,5.0,0.0,,,-23.9603686,-46.3847024
05-04-2020,39,SOROCABA,9.0,2.0,1.0,0.0,-23.501667,-47.458056
05-04-2020,39,SUZANO,9.0,0.0,1.0,0.0,-23.5427842,-46.3108391
05-04-2020,39,SÃO JOSE DO RIO PARDO,1.0,0.0,0.0,0.0,-21.595288,-46.887303
05-04-2020,39,TABOAO DA SERRA,41.0,3.0,40.0,2.0,-23.6121912,-46.7790539
05-04-2020,39,TATUI,1.0,0.0,,,-23.3514733,-47.8552438
05-04-2020,39,TAUBATE,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
05-04-2020,39,TERRA ROXA,1.0,0.0,,,-20.787015,-48.331442
05-04-2020,39,VALINHOS,3.0,0.0,0.0,0.0,-22.97056,-46.99583
05-04-2020,39,VARGEM GRANDE PAULISTA,4.0,1.0,0.0,0.0,-23.599338,-47.022038
05-04-2020,39,VINHEDO,1.0,0.0,0.0,0.0,-23.0295183,-46.9756292
05-04-2020,39,VOTORANTIM,2.0,0.0,0.0,0.0,-23.5466667,-47.4377778
05-04-2020,39,VOTUPORANGA,1.0,0.0,0.0,0.0,-20.4252506,-49.97226
06-04-2020,40, AGUDOS,1.0,0.0,0.0,0.0,-22.471162,-48.987822
06-04-2020,40, AMERICANA,3.0,2.0,0.0,0.0,-22.7392463,-47.3306032
06-04-2020,40, ARARAQUARA,4.0,0.0,2.0,0.0,-21.7886713,-48.1773096
06-04-2020,40, ARAÇATUBA,8.0,0.0,4.0,0.0,-21.207992,-50.4390225
06-04-2020,40, ARUJÁ,6.0,1.0,1.0,0.0,-23.396266,-46.3175449
06-04-2020,40, ASSIS,1.0,0.0,0.0,0.0,-22.6620892,-50.420623
06-04-2020,40, ATIBAIA,7.0,0.0,3.0,0.0,-23.1177393,-46.5547861
06-04-2020,40, BARUERI,31.0,1.0,1.0,0.0,-23.5112184,-46.8764612
06-04-2020,40, BAURU,6.0,1.0,3.0,0.0,-22.3218102,-49.0705863
06-04-2020,40, BIRIGUI,1.0,0.0,,,-21.2908491,-50.34144
06-04-2020,40, BOITUVA,1.0,0.0,,,-23.2838893,-47.6738231
06-04-2020,40, BOTUCATU,7.0,0.0,0.0,0.0,-22.8879628,-48.4410712
06-04-2020,40, BRODOWSKI,1.0,0.0,0.0,0.0,-20.984532,-47.657217
06-04-2020,40, CACHOEIRA PAULISTA,1.0,0.0,0.0,0.0,-22.666498,-45.015384
06-04-2020,40, CAIEIRAS,22.0,4.0,2.0,3.0,-23.3644621,-46.7484765
06-04-2020,40, CAJAMAR,1.0,0.0,0.0,0.0,-23.3561111,-46.8769444
06-04-2020,40, CAMPINAS,28.0,4.0,2.0,0.0,-22.90556,-47.06083
06-04-2020,40, CARAGUATATUBA,1.0,0.0,,,-23.62028,-45.41306
06-04-2020,40, CARAPICUÍBA,16.0,1.0,5.0,0.0,-23.5234673,-46.8406808
06-04-2020,40, CEDRAL,1.0,0.0,0.0,0.0,-20.9028433,-49.2699665
06-04-2020,40, COTIA,31.0,3.0,2.0,0.0,-23.603889,-46.918889
06-04-2020,40, CRAVINHOS,2.0,1.0,0.0,0.0,-21.340278,-47.729444
06-04-2020,40, DIADEMA,25.0,1.0,1.0,0.0,-23.681347,-46.62052
06-04-2020,40, DRACENA,1.0,1.0,0.0,0.0,-21.4835523,-51.5334408
06-04-2020,40, EMBU DAS ARTES,20.0,1.0,0.0,0.0,-23.6495294,-46.8528497
06-04-2020,40, EMBU GUAÇU,1.0,0.0,,,-23.8317997,-46.8156204
06-04-2020,40, FERRAZ DE VASCONCELOS,16.0,0.0,1.0,0.0,-23.541056,-46.37097
06-04-2020,40, FRANCA,2.0,0.0,0.0,0.0,-20.5381768,-47.4009795
06-04-2020,40, FRANCISCO MORATO,8.0,1.0,0.0,0.0,-23.2817308,-46.7448996
06-04-2020,40, FRANCO DA ROCHA,8.0,1.0,0.0,0.0,-23.3328038,-46.724446
06-04-2020,40, GUARARAPES,2.0,0.0,0.0,0.0,-21.2537115,-50.6441746
06-04-2020,40, GUARUJÁ,3.0,0.0,0.0,0.0,-23.9927768,-46.2558332
06-04-2020,40, GUARULHOS,63.0,6.0,1.0,1.0,-23.4430602,-46.524459
06-04-2020,40, HORTOLÂNDIA,1.0,0.0,0.0,0.0,-22.85833,-47.22
06-04-2020,40, ILHA COMPRIDA,1.0,0.0,,,-24.7445292,-47.5525529
06-04-2020,40, INDAIATUBA,2.0,0.0,0.0,0.0,-23.09028,-47.21806
06-04-2020,40, ÁGUAS DE LINDÓIA,1.0,0.0,0.0,0.0,-22.4718855,-46.6291034
06-04-2020,40,IGNORADO,5.0,0.0,-1.0,0.0,,
06-04-2020,40,IRACEMÁPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
06-04-2020,40,ITANHAÉM,2.0,0.0,0.0,0.0,-24.1848847,-46.7921572
06-04-2020,40,ITAPECERICA DA SERRA,9.0,1.0,0.0,0.0,-23.7176303,-46.8492435
06-04-2020,40,ITAPETININGA,1.0,0.0,0.0,0.0,-23.588607,-48.048326
06-04-2020,40,ITAPEVI,11.0,1.0,3.0,0.0,-23.54888,-46.933889
06-04-2020,40,ITAPIRA,1.0,0.0,0.0,0.0,-22.436111,-46.821667
06-04-2020,40,ITAQUAQUECETUBA,12.0,0.0,2.0,0.0,-23.4754492,-46.3514033
06-04-2020,40,ITARARÉ,1.0,0.0,0.0,0.0,-24.1145368,-49.3352464
06-04-2020,40,ITU,1.0,0.0,0.0,0.0,-23.2638828,-47.298892
06-04-2020,40,ITUPEVA,1.0,0.0,0.0,0.0,-23.1531055,-47.0580347
06-04-2020,40,JABOTICABAL,3.0,1.0,0.0,0.0,-21.252037,-48.325223
06-04-2020,40,JAGUARIUNA,1.0,0.0,0.0,0.0,-22.70374,-46.985062
06-04-2020,40,JANDIRA,2.0,0.0,0.0,0.0,-23.5282044,-46.9019554
06-04-2020,40,JAÚ,1.0,0.0,0.0,0.0,-22.293585,-48.559193
06-04-2020,40,JOSÉ BONIFÁCIO,1.0,0.0,,,-23.564090999999998,-46.434766582997995
06-04-2020,40,JUNDIAÍ,7.0,0.0,1.0,0.0,-23.1887866,-46.8845122
06-04-2020,40,LENÇÓIS PAULISTA,1.0,0.0,0.0,0.0,-22.6029897,-48.8031367
06-04-2020,40,LIMEIRA,2.0,0.0,0.0,0.0,-22.5615068,-47.401766
06-04-2020,40,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
06-04-2020,40,MAIRIPORÃ,6.0,2.0,2.0,1.0,-23.3186111,-46.5866667
06-04-2020,40,MARÍLIA,1.0,0.0,0.0,0.0,-22.217108,-49.95006
06-04-2020,40,MATÃO,2.0,0.0,0.0,0.0,-21.6033611,-48.3660603
06-04-2020,40,MAUÁ,18.0,0.0,3.0,0.0,-23.6669527,-46.4616922
06-04-2020,40,MIRASSOL,1.0,0.0,,,-20.8141411,-49.507449
06-04-2020,40,MOGI DAS CRUZES,19.0,1.0,2.0,0.0,-23.5234284,-46.1926671
06-04-2020,40,MOGI GUAÇU,1.0,0.0,0.0,0.0,-22.372222,-46.9425
06-04-2020,40,NOVA ODESSA,1.0,1.0,0.0,0.0,-22.783186,-47.294059
06-04-2020,40,ORLÂNDIA,2.0,0.0,1.0,0.0,-20.720278,-47.886667
06-04-2020,40,OSASCO,71.0,3.0,2.0,0.0,-23.5324859,-46.7916801
06-04-2020,40,OUTRO ESTADO,35.0,0.0,1.0,0.0,-25.3817431,-49.287191
06-04-2020,40,OUTRO PAÍS,35.0,0.0,0.0,0.0,,
06-04-2020,40,PARIQUERA AÇU,1.0,0.0,0.0,0.0,-24.7146891,-47.8802361
06-04-2020,40,PAULÍNIA,2.0,0.0,0.0,0.0,-22.7630391,-47.1532213
06-04-2020,40,PENÁPOLIS,1.0,1.0,0.0,0.0,-21.4192406,-50.0765588
06-04-2020,40,PIRACICABA,8.0,0.0,2.0,0.0,-22.72528,-47.64917
06-04-2020,40,PIRAJUÍ,1.0,0.0,0.0,0.0,-21.9957877,-49.4549675
06-04-2020,40,POÁ,4.0,0.0,1.0,0.0,-23.5249082,-46.3445663
06-04-2020,40,PRAIA GRNADE,4.0,0.0,,,,
06-04-2020,40,PRESIDENTE VENCESLAU,2.0,1.0,,,-21.877116,-51.8451047
06-04-2020,40,PROMISSÃO,1.0,0.0,0.0,0.0,-21.5404913,-49.8574709
06-04-2020,40,RIBEIRÃO PIRES,4.0,0.0,0.0,0.0,-23.7129388,-46.4150871
06-04-2020,40,RIBEIRÃO PRETO,28.0,1.0,4.0,0.0,-21.178333,-47.8066671
06-04-2020,40,RIO CLARO,2.0,0.0,0.0,0.0,-22.4100108,-47.5603933
06-04-2020,40,SALTO DE PIRAPORA,1.0,0.0,0.0,0.0,-23.6492626,-47.5729991
06-04-2020,40,SANTA BRANCA,2.0,0.0,0.0,0.0,-23.3974353,-45.8842294
06-04-2020,40,SANTA CRUZ DO RIO PARDO,2.0,0.0,,,-22.9060715,-49.6277378
06-04-2020,40,SANTA ISABEL,2.0,0.0,1.0,0.0,-23.3194222,-46.2271903
06-04-2020,40,SANTANA DE PARNAÍBA,25.0,0.0,1.0,0.0,-23.4446715,-46.9167722
06-04-2020,40,SANTO ANDRÉ,74.0,3.0,-2.0,0.0,-23.6573395,-46.5322504
06-04-2020,40,SANTOS,75.0,2.0,3.0,0.0,-23.960833,-46.333889
06-04-2020,40,SOROCABA,10.0,2.0,1.0,0.0,-23.501667,-47.458056
